,Unnamed: 0,stereotype_sentence,stereotype_type,original_idx,gender_identity,age_range,employment_status,sector,religion,country,nationality,lang,translated_stereotype,identity_term,attribute_term,ethnic_identity,Person Assigned to,person assigned to
1942,,People from Nyanza love to talk big,ethnicity_region,14.0,Female,26–35 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,sl,People from Nyanza love to talk big,people from nyanza,love to talk big,"['kikuyu', 'luhya']",,Oluchi
1943,,People from Western Kenya love food,ethnicity_region,14.0,Female,26–35 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,en,People from Western Kenya love food,people from western kenya,love food,"['kikuyu', 'luhya']",,Oluchi
1944,,Pilots are arrogant,profession,14.0,Female,26–35 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,ca,Pilots are arrogant,pilots,arrogant,"['kikuyu', 'luhya']",,Oluchi
1945,,Techies are smart,profession,14.0,Female,26–35 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,en,Techies are smart,teachers,smart,"['kikuyu', 'luhya']",,Oluchi
1946,,policemen are dumb,profession,14.0,Female,26–35 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,fr,policemen are dumb,policemen,dumb,"['kikuyu', 'luhya']",,Oluchi
1947,,traditional worshipper are devil worshippers.,religion,15.0,Female,26–35 *,Unemployed *,,Islam,Other Country,Nigerian,en,traditional worshipper are devil worshippers,traditional worshippers,devil worshippers,['yoruba'],,Oluchi
1948,,successful female professionals are prostitutes,profession,15.0,Female,26–35 *,Unemployed *,,Islam,Other Country,Nigerian,it,successful female professionals are prostitutes,successful female professionals,prostitutes,['yoruba'],,Oluchi
1949,,Members of the LGTBQ community need to be cured,misc,15.0,Female,26–35 *,Unemployed *,,Islam,Other Country,Nigerian,en,Members of the LGTBQ community need to be cured,members of the lgbtq community,need to be cured,['yoruba'],,Oluchi
1950,,Old woman are hard to get pregnant,age,16.0,Male,36–50 *,Employed *,Finance *,Christianity,Other Country,Nigerian,nl,Old woman are hard to get pregnant,old women,hard to get pregnant,['igbo'],,Oluchi
1951,,hard working,women,17.0,Male,Over 50 *,Self-employed *,,Christianity,Kenya,Kenyan,af,hard working,women,hard working,['luhya'],,Oluchi
1952,,Women are soft materials. Women's place is in the kitchen. Women are strong.,women,18.0,Female,26–35 *,Employed *,Research *,Christianity,Kenya,Kenyan,en,Women's place is in the kitchen,women,belong in the kitchen,['kikuyu'],,Oluchi
1953,,Athletes are strong and talented,profession,18.0,Female,26–35 *,Employed *,Research *,Christianity,Kenya,Kenyan,en,Athletes are strong and talented,athletes,strong,['kikuyu'],,Oluchi
1954,,Athletes are strong and talented,,,,,,,,,,,,athletes,talented,,,
1955,,Confectioners and chefs are fat,profession,18.0,Female,26–35 *,Employed *,Research *,Christianity,Kenya,Kenyan,en,Confectioners and chefs are fat,chefs,fat,['kikuyu'],,Oluchi
1956,,Informaticians are clever.,profession,18.0,Female,26–35 *,Employed *,Research *,Christianity,Kenya,Kenyan,en,Informaticians are clever,informaticians,clever,['kikuyu'],,Oluchi
1957,,Directors and managers are bossy,misc,18.0,Female,26–35 *,Employed *,Research *,Christianity,Kenya,Kenyan,en,Directors and managers are bossy,managers,bossy,['kikuyu'],,Oluchi
1958,,Receptionists are not welcoming,misc,18.0,Female,26–35 *,Employed *,Research *,Christianity,Kenya,Kenyan,en,Receptionists are not welcoming,receptionists,not welcoming,['kikuyu'],,Oluchi
1959,,Luo people are loud and flamboyant,ethnicity_region,19.0,Female,18–25 *,Employed *,Education *,Christianity,Kenya,Kenyan,en,Luo people are loud and flamboyant,luo people,are loud,"['kikuyu', 'luo']",,Oluchi
1960,,Luo people are loud and flamboyant,,,,,,,,,,,,luo people,are flamboyant,,,
1961,,Kikuyu people are stingy with money,ethnicity_region,19.0,Female,18–25 *,Employed *,Education *,Christianity,Kenya,Kenyan,en,Kikuyu people are stingy with money,kikuyu people,are stingy with money,"['kikuyu', 'luo']",,Oluchi
1962,,Business people are dishonest,profession,19.0,Female,18–25 *,Employed *,Education *,Christianity,Kenya,Kenyan,en,Business people are dishonest,business people,are dishonest,"['kikuyu', 'luo']",,Oluchi
1963,,women roles are in the kitchen,women,20.0,Female,26–35 *,Employed *,Experience Design  *,Islam,Nigeria,Nigerian,en,women roles are in the kitchen,women,belong in the kitchen,['yoruba'],,Oluchi
1964,,all women must have children or get married,women,20.0,Female,26–35 *,Employed *,Experience Design  *,Islam,Nigeria,Nigerian,en,all women must have children or get married,women,must have children,['yoruba'],,Oluchi
1965,,all women must have children or get married,,,,,,,,,,,,women,must get married,,,
1966,,People from Luo are wife beaters,ethnicity_region,21.0,Male,26–35 *,Self-employed *,,Christianity,Kenya,Kenyan,en,People from Luo are wife beaters,luo people,are wife beaters,['luo'],,Oluchi
1967,,kambas are promiscuous,ethnicity_region,22.0,Female,26–35 *,Employed *,Finance * Healthcare   *,Christianity,Kenya,Kenyan,lt,kambas are promiscuous,kamba people,promiscuous,['luo'],,Oluchi
1968,,luhyas love ugali tea and chicken,ethnicity_region,22.0,Female,26–35 *,Employed *,Finance * Healthcare   *,Christianity,Kenya,Kenyan,en,luhyas love ugali tea and chicken,luhya people,love ugali,['luo'],,Oluchi
1969,,luhyas love ugali tea and chicken,,,,,,,,,,,,luhya people,love tea,,,
1970,,luhyas love ugali tea and chicken,,,,,,,,,,,,luhya people,love chicken,,,
1971,,generous; people from the east are entrepreneurial and untrustworthy; people from the southwest are loud,ethnicity_region,23.0,Female,26–35 *,Employed *,Media and communications *,Islam,Other Country,Nigerian,en,generous; people from the east are entrepreneurial and untrustworthy; people from the southwest are loud,people from the southwest nigeria,loud,['yoruba'],,Oluchi
1972,,energetic; old people are closed-minded,age,23.0,Female,26–35 *,Employed *,Media and communications *,Islam,Other Country,Nigerian,en,energetic; old people are closed-minded,old people,are closed-minded,['yoruba'],,Oluchi
1973,,les femmes peuhls ont les cheveux longs,ethnicity_region,24.0,Female,36–50 *,Employed *,Design *,Agnostic,Senegal,Other Nationality,fr,Little women have long hair,peulh women,long hair,['caucasian'],,Oluchi
1974,,les Toucouleurs sont bruyants,ethnicity_region,24.0,Female,36–50 *,Employed *,Design *,Agnostic,Senegal,Other Nationality,fr,Toucouleurs are noisy,toucouleur people,noisy,['caucasian'],,Oluchi
1975,,les baols baols sont des commercants,ethnicity_region,24.0,Female,36–50 *,Employed *,Design *,Agnostic,Senegal,Other Nationality,fr,Baols Baols are traders,baol bao people,traders,['caucasian'],,Oluchi
1976,,les diolas sont propres,ethnicity_region,24.0,Female,36–50 *,Employed *,Design *,Agnostic,Senegal,Other Nationality,fr,Diolas are clean,diola people,clean,['caucasian'],,Oluchi
1977,,Les tailleurs sont toujours en retard,profession,24.0,Female,36–50 *,Employed *,Design *,Agnostic,Senegal,Other Nationality,fr,The tailors are still late,tailors,still late,['caucasian'],,Oluchi
1978,,les lébous aiment l'eau,profession,24.0,Female,36–50 *,Employed *,Design *,Agnostic,Senegal,Other Nationality,fr,Lébous love water,lebou people,love water,['caucasian'],,Oluchi
1979,,les taximan sont impolis,profession,24.0,Female,36–50 *,Employed *,Design *,Agnostic,Senegal,Other Nationality,fr,Taximan is rude,taxi men,rude,['caucasian'],,Oluchi
1980,,Les libanais sont des commercants,misc,24.0,Female,36–50 *,Employed *,Design *,Agnostic,Senegal,Other Nationality,fr,Lebanese are traders,lebanese people,traders,['caucasian'],,Oluchi
1981,,les libanais sont des medecins,misc,24.0,Female,36–50 *,Employed *,Design *,Agnostic,Senegal,Other Nationality,fr,Lebanese are doctors,lebanese people,doctors,['caucasian'],,Oluchi
1982,,40 years are old,age,25.0,Female,36–50 *,Employed *,Education *,Christianity,Other Country,Other Nationality,en,40 years are old,40 year olds,old,['caucasian'],,Oluchi
1983,,Metal scrapers are thieves,misc,26.0,Male,26–35 *,Self-employed *,,Islam,Nigeria,Nigerian,en,Metal scrapers are thieves,metal scrapers,thieves,['hausa'],,Oluchi
1984,,L’homme doit nourrir toute la famille,men,27.0,Female,26–35 *,Employed *,Research *,Islam,Senegal,Senegalese,fr,Man must feed the whole family,men,must feed the whole family,"['wolof', 'peulh']",,Oluchi
1985,,les Saint Louisiennes sont qoquettes,ethnicity_region,27.0,Female,26–35 *,Employed *,Research *,Islam,Senegal,Senegalese,fr,The Saint Louisiennes are qcettes,people from saint louis,flirty,"['wolof', 'peulh']",,Oluchi
1986,,les peulh sont de petite taille,ethnicity_region,27.0,Female,26–35 *,Employed *,Research *,Islam,Senegal,Senegalese,fr,The Peulh are small,peulh people,small in size,"['wolof', 'peulh']",,Oluchi
1987,,les diola sont muscles et honnete,ethnicity_region,27.0,Female,26–35 *,Employed *,Research *,Islam,Senegal,Senegalese,fr,The diola are muscles and honest,diola people,muscular,"['wolof', 'peulh']",,Oluchi
1988,,les diola sont muscles et honnete,,,,,,,,,,,,diola people,honest,,,
1989,,L’homme africain est pauvre mais digne,misc,27.0,Female,26–35 *,Employed *,Research *,Islam,Senegal,Senegalese,fr,African man is poor but worthy,african men,poor but dignified ,"['wolof', 'peulh']",,Oluchi
1990,,People from Uganda are generous,ethnicity_region,29.0,Female,18–25 *,Self-employed *,,Christianity,Kenya,Kenyan,en,People from Uganda are generous,people from uganda,are generous,"['kikuyu', 'luo']",,Oluchi
1991,,People from Kenya are energetic,ethnicity_region,29.0,Female,18–25 *,Self-employed *,,Christianity,Kenya,Kenyan,no,People from Kenya are energetic,people from kenya,are energetic,"['kikuyu', 'luo']",,Oluchi
1992,,People from South Africa are cultured,ethnicity_region,29.0,Female,18–25 *,Self-employed *,,Christianity,Kenya,Kenyan,en,People from South Africa are cultured,people from south africa,cultured,"['kikuyu', 'luo']",,Oluchi
1993,,Finance people are hardworking,profession,29.0,Female,18–25 *,Self-employed *,,Christianity,Kenya,Kenyan,en,Finance people are hardworking,finance people,are hardworking,"['kikuyu', 'luo']",,Oluchi
1994,,Les serreres sont trop rigoureux,ethnicity_region,31.0,Female,26–35 *,Unemployed *,,Islam,Senegal,Senegalese,fr,The greenhouses are too rigorous,serer people,too strict,['wolof'],,Oluchi
1995,,Les professeurs sont des personnes compliqués,profession,31.0,Female,26–35 *,Unemployed *,,Islam,Senegal,Senegalese,fr,The teachers are complicated people,teachers,complicated people,['wolof'],,Oluchi
1996,,les menuisiers plombiers etcc sont des laxistes,profession,31.0,Female,26–35 *,Unemployed *,,Islam,Senegal,Senegalese,fr,"plumbers, etc",plumbers,relaxed,['wolof'],,Oluchi
1997,,les menuisiers plombiers etcc sont des laxistes,profession,31.0,Female,26–35 *,Unemployed *,,Islam,Senegal,Senegalese,fr,are laxists,carpenters,relaxed,['wolof'],,Oluchi
1998,,Creatives are open minded,profession,32.0,Male,26–35 *,Employed *,Management Consulting *,Christianity,Kenya,Kenyan,en,Creatives are open minded,creatives,open minded,['luo'],,Oluchi
1999,,investment bankers are arrogant,profession,32.0,Male,26–35 *,Employed *,Management Consulting *,Christianity,Kenya,Kenyan,nl,investment bankers are arrogant,investment bankers,arrogant,['luo'],,Oluchi
2000,,actuaries are smart,profession,32.0,Male,26–35 *,Employed *,Management Consulting *,Christianity,Kenya,Kenyan,ro,actuaries are smart,actuaries,smart,['luo'],,Oluchi
2001,,les sereres sont gourmands,ethnicity_region,33.0,Female,26–35 *,Self-employed *,,Islam,Senegal,Senegalese,fr,The sereres are greedy,serer people,greedy,"['wolof', 'peulh']",,Oluchi
2002,,Les sociologues sont bavards,profession,33.0,Female,26–35 *,Self-employed *,,Islam,Senegal,Senegalese,fr,Sociologists are talkative,sociologists,talkative,"['wolof', 'peulh']",,Oluchi
2003,,Les pratiquants de la religion vodoun sont des sorciers,ethnicity_region,34.0,Female,26–35 *,Employed *,Recherche *,Christianity,Senegal,Other Nationality,fr,The practitioners of the Vodoun religion are wizards,practitioners of the voodoo religion,wizards,['fon'],,Oluchi
2004,,les pratiquants des religions endogènes sont des sorciers,religion,34.0,Female,26–35 *,Employed *,Recherche *,Christianity,Senegal,Other Nationality,fr,Practitioners of endogenous religions are wizards,practitioners of endogenous religions,wizards,['fon'],,Oluchi
2005,,Les medecins sont sans emotions/sans coeur,profession,34.0,Female,26–35 *,Employed *,Recherche *,Christianity,Senegal,Other Nationality,fr,The doctors are without emotions/heartless,doctors,heartless,['fon'],,Oluchi
2006,,Deltans are aggressive,ethnicity_region,35.0,Female,36–50 *,Self-employed *,,Christianity,Nigeria,Nigerian,no,Deltans are aggressive,people from delta state,aggressive,['urhobo'],,Oluchi
2007,,some Nurses are rude and table,profession,35.0,Female,36–50 *,Self-employed *,,Christianity,Nigeria,Nigerian,fr,some Nurses are rude and table,nurses,rude,['urhobo'],,Oluchi
2008,,Highly emotional and sentimental.Over protective of their children and when in love they are head over hills,women,36.0,Male,Over 50 *,Unemployed *,,Islam,Nigeria,Nigerian,en,Over protective of their children and when in love they are head over hills,women,overprotective of their children,"['igbo', 'hausa', 'yoruba', 'ijaw', 'idoma', 'ishan', 'igala', 'igbira']",,Oluchi
2009,,Highly emotional and sentimental.Over protective of their children and when in love they are head over hills,,,,,,,,,,,,women,highly sensitive,,,
2010,,Generally concerned about his family wellbeing . Strong and ambitious,men,36.0,Male,Over 50 *,Unemployed *,,Islam,Nigeria,Nigerian,en,Generally concerned about his family wellbeing,men,concerned about their family's wellbeing,"['igbo', 'hausa', 'yoruba', 'ijaw', 'idoma', 'ishan', 'igala', 'igbira']",,Oluchi
2011,,Generally concerned about his family wellbeing . Strong and ambitious,,,,,,,,,,,,men,strong,,,
2012,,Generally concerned about his family wellbeing . Strong and ambitious,,,,,,,,,,,,men,ambitious,,,
2013,,The Ibos does not have high regards for their chiefs,ethnicity_region,36.0,Male,Over 50 *,Unemployed *,,Islam,Nigeria,Nigerian,en,The Ibos does not have high regards for their chiefs,igbo people,does not have high regard for their chiefs,"['igbo', 'hausa', 'yoruba', 'ijaw', 'idoma', 'ishan', 'igala', 'igbira']",,Oluchi
2014,,the hausas are receptive but arrogant,ethnicity_region,36.0,Male,Over 50 *,Unemployed *,,Islam,Nigeria,Nigerian,en,the hausas are receptive but arrogant,hausa people,receptive,"['igbo', 'hausa', 'yoruba', 'ijaw', 'idoma', 'ishan', 'igala', 'igbira']",,Oluchi
2015,,the hausas are receptive but arrogant,,,,,,,,,,,,hausa people,arrogant,,,
2016,,most yorubas are tribalistic. The Ibos are very industrious and the yorubas are known to get scared easily.,ethnicity_region,36.0,Male,Over 50 *,Unemployed *,,Islam,Nigeria,Nigerian,en,most yorubas are tribalistic,yoruba people,tribalistic,"['igbo', 'hausa', 'yoruba', 'ijaw', 'idoma', 'ishan', 'igala', 'igbira']",,Oluchi
2017,,most yorubas are tribalistic. The Ibos are very industrious and the yorubas are known to get scared easily.,ethnicity_region,36.0,Male,Over 50 *,Unemployed *,,Islam,Nigeria,Nigerian,en,The Ibos are very industrious and the yorubas are known to get scared easily,igbo people,very industrious,"['igbo', 'hausa', 'yoruba', 'ijaw', 'idoma', 'ishan', 'igala', 'igbira']",,Oluchi
2018,,Wisdom is usually associated with age people and the youth are more in crime because of lack of work,age,36.0,Male,Over 50 *,Unemployed *,,Islam,Nigeria,Nigerian,en,Wisdom is usually associated with age people and the youth are more in crime because of lack of work,old people,wise,"['igbo', 'hausa', 'yoruba', 'ijaw', 'idoma', 'ishan', 'igala', 'igbira']",,Oluchi
2019,,Some ethnic groups in the south east are cannibalistic. The north east and north west are fraught with beggers,misc,36.0,Male,Over 50 *,Unemployed *,,Islam,Nigeria,Nigerian,en,Some ethnic groups in the south east are cannibalistic,people from south eastern nigeria,cannibalistic ,"['igbo', 'hausa', 'yoruba', 'ijaw', 'idoma', 'ishan', 'igala', 'igbira']",,Oluchi
2020,,Some ethnic groups in the south east are cannibalistic. The north east and north west are fraught with beggers,misc,36.0,Male,Over 50 *,Unemployed *,,Islam,Nigeria,Nigerian,en,The north east and north west are fraught with beggers,people from northern nigeria,beggers,"['igbo', 'hausa', 'yoruba', 'ijaw', 'idoma', 'ishan', 'igala', 'igbira']",,Oluchi
